latitude,longitude,moisture,elevation_m,yield_t_ha
-30.260856,149.860633,11.6,244.41912,0.05901571
-30.260877,149.860623,11.6,244.41912,0.0881659
-30.260898,149.860614,11.6,244.41912,0.11738225
-30.26092,149.860605,11.6,244.41912,0.14898516
-30.260942,149.860596,11.6,244.41912,0.1839323
-30.260963,149.860588,11.6,244.4496,0.21737454
-30.260985,149.860579,11.6,244.41912,0.49059761
-30.260997,149.860541,11.6,244.4496,0.35802865
-30.261018,149.860532,11.6,244.48008,0.31365297
-30.261049,149.860552,11.6,244.4496,0.20258278
-30.26107,149.860543,11.6,244.48008,0.33629922
-30.261091,149.860534,11.6,244.51056,0.35062633
-30.261113,149.860526,11.6,244.48008,0.35626219
-30.261135,149.860516,11.6,244.51056,0.35611015
-30.261156,149.860508,11.6,244.48008,0.37242491
-30.261177,149.860499,11.6,244.48008,0.37850531
-30.261199,149.860489,11.6,244.48008,0.38002541
-30.26122,149.860481,11.6,244.48008,0.37850531
-30.261242,149.860472,11.6,244.48008,0.37171046
-30.261263,149.860463,11.6,244.48008,0.3709048
-30.261284,149.860454,11.6,244.51056,0.3633043
-30.261306,149.860445,11.6,244.51056,0.35266358
-30.261327,149.860436,11.6,244.51056,0.33594247
-30.261349,149.860427,11.6,244.54104,0.32378165
-30.26137,149.860418,11.6,244.54104,0.31162084
-30.261391,149.860409,11.6,244.54104,0.30405135
-30.261417,149.860398,11.6,244.51056,0.23755043
-30.261434,149.860391,11.6,244.51056,0.35431838
-30.261455,149.860382,11.6,244.57152,0.28101716
-30.261481,149.860371,11.6,244.54104,0.22698918
-30.261498,149.860364,11.6,244.57152,0.34288875
-30.261524,149.860353,11.6,244.57152,0.22636741
-30.261545,149.860344,11.6,244.54104,0.2733391
-30.261563,149.860337,11.6,244.57152,0.32513285
-30.261588,149.860327,11.6,244.57152,0.22123326
-30.26161,149.860317,11.6,244.602,0.25330011
-30.261632,149.860308,11.6,244.57152,0.25282331
-30.261653,149.860299,11.6,244.602,0.24777657
-30.261674,149.86029,11.6,244.602,0.2317547
-30.261696,149.860281,11.6,244.602,0.21971549
-30.261717,149.860272,11.6,244.602,0.21281423
-30.261738,149.860264,11.6,244.602,0.20789349
-30.26176,149.860255,11.6,244.602,0.19072008
-30.261782,149.860245,11.6,244.602,0.18359788
-30.261803,149.860236,11.6,244.63248,0.179372
-30.261825,149.860227,11.6,244.602,0.18058808
-30.261846,149.860218,11.6,244.63248,0.20577213
-30.261868,149.860209,11.6,244.63248,0.2458501
-30.261889,149.8602,11.6,244.602,0.31010074
-30.261911,149.860192,11.6,244.69344,0.37622516
-30.261932,149.860182,11.6,244.63248,0.46049959
-30.261954,149.860173,11.6,244.69344,0.56851802
-30.261975,149.860164,11.6,244.66296,0.70023948
-30.261993,149.860156,11.6,244.66296,0.93543255
-30.262012,149.860149,11.6,244.69344,1.14018354
-30.262029,149.860142,11.6,244.72392,1.39203309
-30.262048,149.860134,11.6,244.72392,1.4765731
-30.262066,149.860126,11.6,244.69344,1.61514336
-30.262084,149.860118,11.6,244.69344,1.8294515
-30.262102,149.860111,11.6,244.7544,2.01210789
-30.26212,149.860104,11.6,244.78488,2.06878509
-30.262138,149.860096,11.6,244.78488,2.12477638
-30.262156,149.860088,11.6,244.78488,2.21746202
-30.262174,149.860081,11.6,244.81536,2.25376786
-30.262192,149.860073,11.6,244.81536,2.33350255
-30.26221,149.860066,11.6,244.81536,2.40784102
-30.262228,149.860058,11.6,244.87632,2.36003829
-30.262246,149.86005,11.6,244.87632,2.41859031
-30.262265,149.860043,11.6,244.87632,2.42554573
-30.262283,149.860035,11.6,244.87632,2.46980752
-30.262301,149.860028,11.6,244.87632,2.58190182
-30.262319,149.86002,11.6,244.9068,2.56187203
-30.262338,149.860012,11.6,244.87632,2.62461837
-30.262356,149.860005,11.6,244.9068,2.61498617
-30.262374,149.859997,11.6,244.9068,2.66582399
-30.262392,149.859989,11.6,244.93728,2.67836482
-30.26241,149.859982,11.6,244.87632,2.72332621
-30.262428,149.859974,11.6,244.96776,2.67872313
-30.262447,149.859966,11.6,244.96776,2.69996879
-30.262465,149.859959,11.6,244.93728,2.71059162
-30.262483,149.859951,11.6,244.96776,2.7554014
-30.262502,149.859943,11.6,244.96776,2.72298492
-30.26252,149.859935,11.6,244.93728,2.72475539
-30.262538,149.859928,11.6,244.93728,2.75181831
-30.262557,149.85992,11.6,244.96776,2.71944397
-30.262575,149.859913,11.6,244.96776,2.71413256
-30.262593,149.859905,11.6,244.96776,2.79507765
-30.262611,149.859897,11.6,244.96776,2.66987078
-30.262629,149.85989,11.6,244.99824,2.70700801
-30.262648,149.859882,11.6,244.99824,2.58282947
-30.262666,149.859875,11.6,245.02872,2.67945723
-30.262684,149.859867,11.6,245.02872,2.55656061
-30.262702,149.859859,11.6,245.02872,2.56191418
-30.262721,149.859851,11.6,245.02872,2.5368325
-30.262739,149.859844,11.6,245.0592,2.51175082
-30.262757,149.859836,11.6,245.0592,2.49025224
-30.262775,149.859829,11.6,245.0592,2.47412831
-30.262793,149.859822,11.6,245.08968,2.52529668
-30.262812,149.859814,11.6,245.08968,2.36805629
-30.26283,149.859806,11.4,245.12016,2.41328862
-30.262848,149.859798,11.4,245.12016,2.42406223
-30.262866,149.859791,11.4,245.15064,2.37247565
-30.262884,149.859783,11.4,245.18112,2.43720078
-30.262903,149.859776,11.4,245.18112,2.29753495
-30.26292,149.859768,11.4,245.18112,2.37834008
-30.262939,149.85976,11.4,245.24208,2.24826227
-30.262957,149.859753,11.4,245.2116,2.19147901
-30.262975,149.859745,11.4,245.18112,2.15113078
-30.262993,149.859737,11.4,245.2116,2.09187593
-30.263011,149.859729,11.4,245.27256,2.02543867
-30.263029,149.859722,11.4,245.27256,1.92530747
-30.263047,149.859714,11.4,245.30304,1.8476741
-30.263066,149.859707,11.4,245.27256,1.71414471
-30.263084,149.859699,11.4,245.27256,1.60412714
-30.263102,149.859691,11.4,245.30304,1.50830539
-30.263121,149.859684,11.4,245.30304,1.44545933
-30.263139,149.859676,11.4,245.33352,1.35924933
-30.263157,149.859669,11.4,245.33352,1.3138612
-30.263179,149.85966,11.4,245.30304,0.98329909
-30.263194,149.859654,11.4,245.33352,1.48742116
-30.263212,149.859646,11.4,245.33352,1.09485227
-30.263231,149.859638,11.4,245.33352,1.04021061
-30.263249,149.85963,11.4,245.30304,1.04504016
-30.263271,149.859621,11.4,245.33352,0.83031465
-30.263286,149.859615,11.4,245.33352,1.11830071
-30.263308,149.859605,11.4,245.30304,0.67370974
-30.263323,149.859599,11.4,245.33352,0.9249461
-30.263342,149.859591,11.4,245.33352,0.64716824
-30.263364,149.859582,11.4,245.33352,0.94978438
-30.263126,149.859563,11.4,245.2116,0.05635427
-30.263107,149.859598,11.4,245.15064,0.06381292
-30.263087,149.859602,11.4,245.18112,0.19105202
-30.263067,149.859608,11.4,245.12016,0.29488218
-30.263049,149.859616,11.4,245.18112,0.43652132
-30.263028,149.859625,11.4,245.18112,0.51624473
-30.263004,149.859635,11.4,245.12016,0.58961029
-30.262982,149.859644,11.4,245.15064,0.82353474
-30.262961,149.859652,11.4,245.0592,1.04181919
-30.262941,149.85966,11.4,245.08968,1.30173313
-30.262921,149.859669,11.4,245.02872,1.49208705
-30.262901,149.859677,11.4,245.02872,1.70292544
-30.262881,149.859685,11.4,245.0592,1.9690844
-30.262861,149.859693,11.4,245.0592,1.05263839
-30.262832,149.859672,11.4,245.02872,0.74099298
-30.262812,149.85968,11.4,245.02872,1.297467
-30.262791,149.859689,11.4,245.02872,1.38635729
-30.262771,149.859697,11.4,244.99824,1.48905043
-30.262751,149.859706,11.4,244.99824,1.61859008
-30.26273,149.859714,11.4,244.96776,1.72171456
-30.26271,149.859722,11.4,244.93728,1.87882389
-30.26269,149.859731,11.4,244.93728,1.97377168
-30.26267,149.85974,11.4,244.9068,2.02678537
-30.262649,149.859748,11.4,244.9068,2.20893757
-30.262629,149.859756,9.8,244.87632,2.40012111
-30.262609,149.859765,9.8,244.9068,2.50694152
-30.26259,149.859773,9.8,244.9068,2.59707125
-30.26257,149.859781,9.8,244.87632,2.70222259
-30.262549,149.85979,9.8,244.9068,2.74110834
-30.26253,149.859799,9.8,244.87632,2.89583458
-30.262509,149.859807,9.8,244.84584,2.92406671
-30.262489,149.859815,9.8,244.84584,3.06774868
-30.262469,149.859824,9.8,244.84584,3.10906262
-30.262449,149.859832,9.8,244.81536,3.16189853
-30.262429,149.85984,9.8,244.87632,3.29213757
-30.26241,149.859849,9.8,244.81536,3.34950953
-30.26239,149.859857,9.8,244.84584,3.2956394
-30.262305,149.859893,9.8,244.78488,3.29971217
-30.262272,149.859906,9.8,244.7544,3.17739367
-30.262224,149.859927,9.8,244.7544,3.18625258
-30.262207,149.859934,9.8,244.72392,3.59955306
-30.262175,149.859948,9.6,244.72392,3.56590489
-30.262159,149.859955,9.6,244.69344,3.54160571
-30.262142,149.859961,9.6,244.69344,3.51730652
-30.262126,149.859968,9.6,244.69344,3.56830781
-30.262109,149.859975,9.6,244.69344,3.55804815
-30.262093,149.859982,9.6,244.63248,3.44764361
-30.262076,149.859988,9.6,244.66296,3.51085374
-30.26206,149.859995,9.6,244.63248,3.43833418
-30.262044,149.860002,9.6,244.602,3.45134775
-30.262027,149.860009,9.6,244.602,3.35328705
-30.262011,149.860016,9.6,244.57152,3.23978568
-30.261995,149.860023,9.6,244.602,3.19534237
-30.261978,149.86003,9.6,244.54104,3.13404714
-30.261962,149.860037,9.6,244.57152,2.95103708
-30.261945,149.860044,9.6,244.57152,2.55777081
-30.261929,149.860051,9.6,244.51056,2.39636214
-30.261913,149.860057,9.6,244.54104,2.20992956
-30.261896,149.860064,9.6,244.51056,1.90070091
-30.26188,149.860071,9.6,244.57152,1.71987855
-30.261864,149.860078,9.6,244.54104,1.42555198
-30.261847,149.860085,9.6,244.54104,1.18661003
-30.261831,149.860092,9.6,244.51056,0.96994233
-30.261811,149.8601,9.6,244.51056,0.66631382
-30.26179,149.860109,9.6,244.48008,0.51453721
-30.261768,149.860117,9.6,244.48008,0.44441054
-30.261748,149.860126,9.6,244.4496,0.39435547
-30.261727,149.860135,9.6,244.48008,0.35267562
-30.261706,149.860144,9.6,244.51056,0.30932858
-30.261685,149.860153,9.6,244.48008,0.2983675
-30.261663,149.860162,9.6,244.48008,0.29668382
-30.261642,149.86017,9.6,244.48008,0.29679715
-30.261621,149.860179,9.6,244.4496,0.30621928
-30.2616,149.860188,9.6,244.48008,0.32192283
-30.261579,149.860197,9.6,244.4496,0.34428016
-30.261558,149.860206,9.6,244.48008,0.37491397
-30.261537,149.860215,9.6,244.48008,0.37463284
-30.261516,149.860223,9.6,244.48008,0.40456885
-30.261495,149.860232,9.6,244.4496,0.41504966
-30.261474,149.860241,9.6,244.48008,0.45046295
-30.261453,149.86025,9.6,244.48008,0.46485754
-30.261433,149.860258,9.6,244.48008,0.48893666
-30.261412,149.860267,9.6,244.48008,0.49623226
-30.26139,149.860276,9.6,244.48008,0.51036546
-30.261369,149.860285,9.6,244.4496,0.52449866
-30.261348,149.860294,9.6,244.41912,0.53549115
-30.261327,149.860303,9.6,244.41912,0.55053094
-30.261307,149.860311,9.6,244.41912,0.57022079
-30.261286,149.86032,9.6,244.4496,0.56639639
-30.261264,149.860329,9.6,244.38864,0.5627265
-30.261243,149.860338,9.6,244.41912,0.58672399
-30.261222,149.860346,9.6,244.41912,0.59313627
-30.261201,149.860355,9.6,244.38864,0.59495419
-30.261181,149.860363,9.6,244.41912,0.60756391
-30.26116,149.860372,9.6,244.41912,0.61237312
-30.26114,149.860381,9.6,244.41912,0.63378188
-30.261119,149.86039,9.6,244.48008,0.60764654
-30.261098,149.860399,9.6,244.41912,0.61881916
-30.261078,149.860407,9.6,244.4496,0.61557927
-30.261057,149.860416,9.6,244.48008,0.58888323
-30.261036,149.860425,9.6,244.41912,0.57274256
-30.261015,149.860434,9.6,244.41912,0.55500365
-30.260994,149.860442,9.6,244.41912,0.50521026
-30.260973,149.860451,9.6,244.38864,0.48500185
-30.260952,149.86046,9.6,244.38864,0.48274374
-30.260927,149.860471,9.6,244.35816,0.36697995
-30.26091,149.860478,9.6,244.32768,0.49823447
-30.260889,149.860487,9.6,244.26672,0.36432242
-30.260864,149.860497,9.6,244.32768,0.28055161
-30.260847,149.860504,9.6,244.32768,0.35395808
-30.260822,149.860515,9.6,244.26672,0.44428764
-30.260814,149.860551,9.6,244.26672,0.30345457
-30.260822,149.860421,9.6,244.23624,0.00196044
-30.260838,149.860414,9.6,244.2972,0.00831864
-30.260856,149.860404,9.6,244.2972,0.01112493
-30.26086,149.860368,9.6,244.26672,0.01439304
-30.260879,149.860359,9.6,244.2972,0.04022251
-30.260899,149.86035,9.6,244.2972,0.05669809
-30.26092,149.860341,9.6,244.26672,0.07694741
-30.26094,149.860332,9.6,244.32768,0.10805381
-30.26096,149.860324,9.6,244.35816,0.14720374
-30.260981,149.860315,9.6,244.35816,0.17769298
-30.261001,149.860306,9.6,244.41912,0.22836005
-30.261022,149.860297,9.6,244.38864,0.26290364
-30.261043,149.860288,9.6,244.35816,0.29679715
-30.261064,149.86028,9.6,244.35816,0.33476089
-30.261085,149.860271,9.6,244.32768,0.36966487
-30.261106,149.860263,9.6,244.26672,0.4029823
-30.261127,149.860254,9.6,244.26672,0.43900521
-30.261147,149.860245,9.6,244.2972,0.45844456
-30.261167,149.860237,9.6,244.32768,0.48485141
-30.261188,149.860228,9.6,244.32768,0.49279085
-30.261208,149.86022,9.6,244.32768,0.4957033
-30.261229,149.860211,9.6,244.35816,0.50588828
-30.261249,149.860203,9.6,244.38864,0.50056314
-30.26127,149.860194,9.6,244.35816,0.49732325
-30.261291,149.860186,9.6,244.38864,0.49084347
-30.261311,149.860177,9.6,244.35816,0.48112379
-30.261331,149.860168,9.6,244.38864,0.46816423
-30.261352,149.86016,9.6,244.41912,0.45520467
-30.261373,149.860151,9.6,244.38864,0.43443224
-30.261393,149.860143,9.6,244.4496,0.43189836
-30.261413,149.860134,9.6,244.41912,0.40498636
-30.261434,149.860125,9.6,244.41912,0.3887869
-30.261455,149.860117,9.6,244.38864,0.36710326
-30.261475,149.860108,9.6,244.4496,0.3531481
-30.261496,149.860099,9.6,244.38864,0.33664491
-30.261517,149.860091,9.6,244.4496,0.32560903
-30.261537,149.860082,9.6,244.41912,0.30618656
-30.261558,149.860073,9.6,244.38864,0.28534664
-30.261579,149.860065,9.6,244.38864,0.25543366
-30.261604,149.860054,9.6,244.41912,0.19104184
-30.26162,149.860048,9.6,244.41912,0.26203712
-30.26164,149.860039,9.6,244.41912,0.17495411
-30.261661,149.86003,9.6,244.41912,0.14903498
-30.261682,149.860021,9.6,244.41912,0.11740429
-30.261707,149.860011,9.6,244.4496,0.07694741
-30.261723,149.860004,9.6,244.4496,0.08504714
-30.261748,149.859994,9.6,244.4496,0.03946021
-30.261764,149.859987,9.6,244.41912,0.05129827
-30.261785,149.859978,9.6,244.4496,0.0496952
-30.261806,149.85997,9.6,244.48008,0.08335969
-30.26183,149.85996,9.6,244.4496,0.12419582
-30.261852,149.85995,9.6,244.41912,0.23783744
-30.261868,149.859944,9.6,244.4496,0.47624207
-30.261892,149.859934,9.6,244.48008,0.44366073
-30.261909,149.859927,9.6,244.48008,0.80367293
-30.261925,149.85992,9.6,244.48008,1.09778302
-30.261941,149.859913,9.6,244.48008,1.36009743
-30.261957,149.859906,9.6,244.51056,1.63940728
-30.261973,149.8599,9.9,244.51056,1.79915408
-30.261989,149.859893,9.9,244.51056,1.97533852
-30.262006,149.859886,9.9,244.51056,2.01169151
-30.262023,149.859879,9.9,244.51056,2.16331346
-30.26204,149.859871,9.9,244.54104,2.15873923
-30.262059,149.859863,9.9,244.54104,2.03880218
-30.262079,149.859855,9.9,244.57152,2.10084519
-30.262098,149.859847,9.9,244.57152,2.14565403
-30.262117,149.859839,9.9,244.57152,2.17667553
-30.262136,149.859832,9.9,244.63248,2.25492262
-30.262155,149.859824,9.9,244.63248,2.2240695
-30.262174,149.859815,9.9,244.63248,2.19966748
-30.262193,149.859807,9.9,244.66296,2.15957846
-30.262211,149.8598,9.9,244.66296,2.1598622
-30.262231,149.859791,9.9,244.66296,1.94121602
-30.262251,149.859783,9.9,244.66296,1.95780159
-30.26227,149.859775,9.9,244.66296,1.87507758
-30.262318,149.859788,9.9,244.66296,2.0185348
-30.262337,149.85978,9.9,244.72392,3.22106617
-30.262356,149.859772,9.9,244.69344,2.970074
-30.262375,149.859764,9.9,244.69344,2.75033565
-30.262394,149.859756,9.9,244.72392,2.47157567
-30.262414,149.859748,9.9,244.69344,2.12377989
-30.262433,149.85974,9.9,244.72392,1.91381529
-30.262452,149.859732,9.9,244.72392,1.64539311
-30.262471,149.859724,9.9,244.69344,1.39252085
-30.26249,149.859716,9.9,244.72392,1.16847665
-30.26251,149.859708,9.9,244.69344,0.97545396
-30.262033,149.859753,9.9,244.48008,0.05112803
-30.262016,149.859791,9.9,244.4496,0.06173951
-30.262,149.859796,9.9,244.4496,0.21011521
-30.261977,149.859805,9.9,244.41912,0.19282573
-30.261956,149.859811,9.9,244.4496,0.25883567
-30.261931,149.859818,9.9,244.41912,0.25198817
-30.261907,149.859827,9.9,244.38864,0.28425311
-30.261884,149.859837,9.9,244.35816,0.31261141
-30.261861,149.859846,9.9,244.41912,0.30676821
-30.261838,149.859856,9.9,244.38864,0.28143872
-30.261814,149.859867,9.9,244.35816,0.25099217
-30.26179,149.859876,9.9,244.35816,0.21003949
-30.261768,149.859886,9.9,244.35816,0.18698253
-30.261743,149.859896,9.9,244.32768,0.07395305
-30.26171,149.859877,9.9,244.32768,0.04516832
-30.261686,149.859887,9.9,244.32768,0.05964937
-30.261663,149.859896,9.9,244.35816,0.05254826
-30.261639,149.859906,9.9,244.32768,0.0497462
-30.261616,149.859916,9.9,244.2972,0.05590636
-30.261592,149.859926,9.9,244.32768,0.06414244
-30.261568,149.859936,9.9,244.2972,0.07395305
-30.261545,149.859946,9.9,244.2972,0.08744327
-30.261522,149.859956,9.9,244.2972,0.09760807
-30.261498,149.859965,9.9,244.26672,0.11398268
-30.261475,149.859975,9.9,244.2972,0.13618215
-30.261452,149.859985,9.9,244.2972,0.16190544
-30.261428,149.859995,9.9,244.2972,0.18240272
-30.261405,149.860005,9.9,244.2972,0.21502444
-30.261381,149.860015,9.9,244.2972,0.23433682
-30.261357,149.860025,9.9,244.32768,0.24734914
-30.261334,149.860035,9.9,244.26672,0.28096527
-30.26131,149.860044,9.9,244.26672,0.2928242
-30.261286,149.860054,9.9,244.26672,0.30676821
-30.261263,149.860064,9.9,244.26672,0.33257114
-30.26124,149.860074,9.9,244.26672,0.33943334
-30.261216,149.860084,9.9,244.26672,0.33141922
-30.261192,149.860094,9.9,244.23624,0.3483396
-30.261169,149.860104,9.9,244.23624,0.33605063
-30.261145,149.860113,9.9,244.23624,0.33631927
-30.261121,149.860124,9.9,244.23624,0.32071222
-30.261098,149.860133,9.9,244.23624,0.31255629
-30.261075,149.860143,9.9,244.23624,0.28724659
-30.261052,149.860153,9.9,244.20576,0.27666478
-30.261027,149.860163,9.9,244.20576,0.24103216
-30.261004,149.860173,9.9,244.20576,0.22297504
-30.260981,149.860183,9.9,244.20576,0.19419272
-30.260957,149.860193,9.9,244.20576,0.17058606
-30.260934,149.860202,9.9,244.26672,0.14486276
-30.260911,149.860212,9.9,244.26672,0.25099217
-30.260897,149.860251,9.9,244.26672,0.15726725
-30.260886,149.860102,9.9,244.17528,0.00479325
-30.260919,149.860112,9.9,244.20576,0.02018212
-30.260932,149.860105,9.9,244.1448,0.11983133
-30.260952,149.860097,9.9,244.1448,0.06817071
-30.260953,149.860064,9.9,244.17528,0.07040582
-30.260968,149.860058,9.9,244.17528,0.16466235
-30.260982,149.860051,9.9,244.1448,0.19849707
-30.260997,149.860045,9.9,244.1448,0.22569375
-30.261012,149.860038,9.9,244.1448,0.2462787
-30.261026,149.860031,9.9,244.11432,0.28120419
-30.261037,149.860026,9.9,244.11432,0.385092
-30.261022,149.860032,9.9,244.11432,0.13014409
-30.261029,149.859996,9.9,244.11432,0.05038164
-30.261051,149.86002,9.9,244.11432,0.07493575
-30.261068,149.860014,9.9,244.11432,0.16751159
-30.261085,149.860006,9.9,244.08384,0.18892432
-30.261103,149.859998,9.9,244.1448,0.22072347
-30.261122,149.85999,9.9,244.08384,0.22080569
-30.261144,149.859981,9.9,244.08384,0.21013622
-30.261166,149.859972,9.9,244.11432,0.42027244
-30.261187,149.859963,9.9,244.1448,0.40902428
-30.261217,149.859984,9.9,244.17528,0.24103216
-30.261239,149.859975,9.9,244.1448,0.33807108
-30.26126,149.859966,9.9,244.1448,0.29473808
-30.261282,149.859957,9.9,244.17528,0.26920475
-30.261304,149.859948,9.9,244.1448,0.22255733
-30.261325,149.859939,9.9,244.17528,0.20240377
-30.261346,149.85993,9.9,244.17528,0.17972279
-30.261367,149.859921,9.9,244.1448,0.15803211
-30.261389,149.859913,9.9,244.20576,0.13634143
-30.261409,149.859906,9.9,244.20576,0.12401268
-30.262083,149.860283,9.9,244.81536,0.00652698
-30.262059,149.860305,9.9,244.84584,0.02440202
-30.26206,149.860311,9.9,244.84584,0.32071222
-30.262061,149.860321,9.9,244.87632,0.3493749
-30.262062,149.860333,9.9,244.87632,0.41680463
-30.262063,149.860345,9.9,244.9068,0.57437451
-30.262065,149.860359,9.9,244.9068,0.69612785
-30.262068,149.860373,9.9,244.93728,0.92030462
-30.262073,149.860385,9.9,244.93728,1.20602011
-30.262077,149.860398,9.9,244.93728,1.46009868
-30.262081,149.860414,9.9,244.99824,1.42428096
-30.262086,149.860434,9.9,244.99824,1.34614733
-30.262093,149.860453,9.9,244.99824,1.47208899
-30.262098,149.860472,9.9,245.02872,1.60555308
-30.262105,149.860491,9.9,245.02872,1.74373507
-30.262111,149.86051,9.9,245.0592,1.8651507
-30.262118,149.860529,9.9,245.0592,1.89040927
-30.262124,149.860548,9.9,245.08968,1.96170195
-30.262129,149.860567,9.9,245.08968,2.02057992
-30.262134,149.860587,9.9,245.12016,1.99399334
-30.26214,149.860606,9.9,245.12016,2.02586537
-30.262146,149.860625,9.9,245.15064,2.12079087
-30.262152,149.860644,9.9,245.15064,2.10952942
-30.262158,149.860664,9.9,245.18112,2.0802719
-30.262165,149.860686,9.9,245.2116,1.91299275
-30.262173,149.860707,9.9,245.18112,1.99928245
-30.26218,149.860729,9.9,245.2116,2.06890186
-30.262187,149.86075,9.9,245.24208,2.10635612
-30.262193,149.860772,9.9,245.24208,2.1402433
-30.262199,149.860793,9.9,245.24208,2.21311349
-30.262205,149.860815,9.9,245.30304,2.14737745
-30.262211,149.860837,9.9,245.33352,2.17591402
-30.262217,149.860859,9.9,245.33352,2.14208834
-30.262224,149.860881,9.9,245.33352,2.16164574
-30.262231,149.860902,9.9,245.364,2.15807866
-30.262238,149.860923,9.9,245.364,2.17264071
-30.262246,149.860943,9.9,245.39448,2.20466549
-30.262253,149.860964,9.9,245.42496,2.18803347
-30.262261,149.860986,9.9,245.42496,2.0229659
-30.262268,149.861007,9.9,245.45544,2.14376841
-30.262275,149.861029,9.9,245.45544,2.08495368
-30.262282,149.86105,9.9,245.48592,2.04632439
-30.262289,149.86107,9.9,245.5164,2.00138535
-30.262295,149.861091,9.9,245.5164,1.82075953
-30.262302,149.861113,9.9,245.54688,1.61494067
-30.262444,149.861097,9.9,245.69928,0.07079266
-30.262441,149.861092,9.9,245.6688,0.16005298
-30.262438,149.861087,9.9,245.6688,0.22674172
-30.262435,149.861081,9.9,245.6688,0.26842218
-30.262432,149.861076,9.9,245.6688,0.22368515
-30.262411,149.861091,9.9,245.63832,0.07598845
-30.262408,149.861082,9.9,245.60784,0.28972553
-30.262406,149.861073,9.9,245.57736,0.32381088
-30.262404,149.861064,9.9,245.54688,0.39784002
-30.262404,149.861061,9.9,245.57736,1.25774965
-30.262424,149.861111,9.9,245.63832,0.05112803
-30.26241,149.861079,9.9,245.60784,0.42551719
-30.262429,149.86105,9.9,245.60784,0.15786247
-30.262398,149.861048,9.9,245.57736,0.23641911
-30.262392,149.861029,9.9,245.54688,0.55702648
-30.262388,149.861013,9.9,245.54688,0.85845619
-30.262384,149.861,9.9,245.5164,1.3421109
-30.262378,149.860982,9.9,245.5164,1.01112416
-30.262373,149.860966,9.9,245.48592,1.39004344
-30.262367,149.86095,9.9,245.48592,1.53384103
-30.262362,149.860934,9.9,245.45544,1.63689598
-30.262357,149.860917,9.9,245.48592,1.67119993
-30.262351,149.860899,9.9,245.45544,1.65527012
-30.262346,149.860881,9.9,245.42496,1.73907328
-30.262339,149.860863,9.9,245.42496,1.73975394
-30.262333,149.860846,9.9,245.45544,1.94436908
-30.262326,149.860829,9.9,245.39448,1.94359571
-30.262321,149.860812,9.9,245.42496,1.9806556
-30.262316,149.860794,9.9,245.39448,1.9304485
-30.262312,149.860777,9.9,245.30304,1.94362841
-30.262309,149.860765,9.9,245.33352,2.67570047
-30.262309,149.860774,9.9,245.364,0.1991704
-30.262304,149.860759,9.9,245.30304,0.32496632
-30.262301,149.86075,9.9,245.33352,0.73283516
-30.262298,149.860743,9.9,245.33352,1.1810576
-30.262295,149.860731,9.9,245.364,1.01915215
-30.262292,149.860718,9.9,245.33352,1.08237084
-30.262288,149.860703,9.9,245.30304,1.21885582
-30.262283,149.860688,9.9,245.27256,1.26359285
-30.262278,149.860671,9.9,245.27256,1.4140097
-30.262274,149.860656,9.9,245.27256,1.58496907
-30.262269,149.86064,9.9,245.27256,1.72131049
-30.262262,149.860625,9.9,245.24208,1.83087057
-30.262257,149.860609,9.9,245.24208,1.92338796
-30.262251,149.860593,9.9,245.2116,1.9326397
-30.262246,149.860577,9.9,245.24208,2.04025204
-30.262241,149.860562,9.9,245.2116,2.07677207
-30.262236,149.860545,10.2,245.2116,2.02498445
-30.262231,149.86053,10.2,245.2116,2.21666416
-30.262226,149.860514,10.2,245.2116,2.12350694
-30.262221,149.860499,10.2,245.18112,2.28057025
-30.262217,149.860482,10.2,245.15064,2.12197393
-30.262212,149.860465,10.2,245.12016,2.24532792
-30.262207,149.860446,10.2,245.12016,1.87418806
-30.262201,149.86043,10.2,245.08968,2.26682574
-30.262197,149.860418,10.2,245.0592,2.91988176
-30.262191,149.860398,10.2,245.08968,1.84222111
-30.262187,149.860386,10.2,245.08968,2.91395401
-30.262181,149.860367,10.2,245.08968,1.8575164
-30.262176,149.86035,10.2,245.02872,1.82783402
-30.262172,149.860333,10.2,245.02872,1.79387369
-30.262167,149.860317,10.2,244.96776,1.5542128
-30.262161,149.860301,10.2,244.96776,1.42681831
-30.262154,149.860287,10.2,244.96776,1.24804834
