latitude,longitude,moisture,elevation_m,yield_t_ha
-30.270804,149.893407,9.3,266.60856,2.3760015
-30.270789,149.893407,9.3,266.57808,2.61798032
-30.270771,149.893406,9.3,266.48664,2.48252007
-30.270754,149.893406,9.3,266.48664,2.71428667
-30.270736,149.893406,9.3,266.42568,2.90119863
-30.270719,149.893405,9.3,266.48664,3.20444352
-30.270702,149.893405,9.3,266.48664,3.33223824
-30.270685,149.893404,9.3,266.51712,3.48247065
-30.270667,149.893404,9.3,266.51712,3.51272579
-30.27065,149.893404,9.9,266.5476,3.63213557
-30.270633,149.893404,9.9,266.57808,3.76827432
-30.270616,149.893404,9.9,266.60856,3.72763735
-30.270598,149.893404,9.9,266.66952,3.85096356
-30.270581,149.893404,9.9,266.66952,3.86083934
-30.270564,149.893404,9.9,266.73048,3.90120358
-30.270546,149.893403,9.9,266.7,3.87643461
-30.270528,149.893403,9.9,266.7,3.89037862
-30.270511,149.893403,9.9,266.73048,3.95367709
-30.270494,149.893403,9.9,266.76096,4.06053322
-30.270477,149.893403,9.9,266.82192,4.0972466
-30.270459,149.893402,9.9,266.8524,3.9695806
-30.270442,149.893402,9.9,266.88288,3.86487576
-30.270425,149.893402,9.9,266.94384,3.9030036
-30.270407,149.893402,9.9,266.97432,3.73974663
-30.27039,149.893402,9.9,267.0048,3.64137845
-30.270372,149.893401,9.9,267.0048,3.70780506
-30.270355,149.893401,9.9,267.03528,3.63883603
-30.270337,149.893401,9.9,267.0048,3.59954643
-30.270319,149.8934,9.9,267.0048,3.53754223
-30.270301,149.8934,9.4,267.0048,3.68562255
-30.270284,149.8934,9.4,267.0048,3.81475288
-30.270267,149.893399,9.4,267.09624,3.90173602
-30.270249,149.893399,9.4,267.12672,3.66501611
-30.27023,149.893399,9.4,267.06576,3.67308491
-30.270212,149.893399,9.4,267.12672,3.76334111
-30.270194,149.893398,9.4,267.12672,3.79033229
-30.270175,149.893398,9.4,267.12672,3.74925048
-30.270156,149.893398,9.4,267.09624,3.69788516
-30.270138,149.893397,9.4,267.12672,3.7768367
-30.270119,149.893397,9.4,267.1572,3.76334111
-30.270101,149.893397,9.4,267.1572,3.70545528
-30.270082,149.893396,9.4,267.1572,3.71321464
-30.270064,149.893396,9.4,267.18768,3.72117045
-30.270045,149.893396,9.4,267.18768,3.59691933
-30.270027,149.893396,9.4,267.21816,3.63031317
-30.270009,149.893395,9.4,267.21816,3.68407589
-30.26999,149.893395,9.4,267.21816,3.66308817
-30.269972,149.893395,9.4,267.21816,3.70550288
-30.269953,149.893395,9.4,267.27912,3.70545528
-30.269935,149.893394,9.1,267.27912,3.86865011
-30.269917,149.893394,9.1,267.24864,3.87832174
-30.269898,149.893394,9.1,267.27912,3.93054851
-30.26988,149.893394,9.1,267.27912,4.00018421
-30.269861,149.893393,9.1,267.27912,4.05821397
-30.269843,149.893393,9.1,267.27912,4.10463777
-30.269821,149.893393,9.1,267.34008,3.40919806
-30.269806,149.893393,9.1,267.34008,5.26382044
-30.269788,149.893393,9.1,267.34008,4.19968903
-30.269769,149.893392,9.1,267.34008,4.07497812
-30.269751,149.893392,9.1,267.3096,4.01018609
-30.269728,149.893392,9.1,267.34008,3.37729166
-30.269714,149.893391,9.1,267.34008,5.17048158
-30.269696,149.893391,9.1,267.37056,4.04660802
-30.269673,149.893391,9.1,267.34008,3.24653991
-30.269655,149.893391,9.1,267.34008,3.99631556
-30.269636,149.89339,9.1,267.37056,3.96923501
-30.269617,149.89339,9.1,267.40104,3.906859
-30.269599,149.89339,9.1,267.40104,3.99401396
-30.269581,149.893389,9.1,267.40104,3.872471
-30.269562,149.893389,9.1,267.43152,3.89573066
-30.269544,149.893389,9.1,267.43152,3.84930686
-30.269525,149.893388,9.1,267.40104,3.71956554
-30.269506,149.893388,9.1,267.40104,3.76357566
-30.269492,149.893388,9.1,267.37056,4.84625185
-30.269469,149.893388,9.1,267.40104,3.15554223
-30.269451,149.893387,9.1,267.43152,3.80675171
-30.269433,149.893387,9.1,267.43152,3.74447122
-30.269414,149.893387,9.1,267.43152,3.70244144
-30.269395,149.893387,9.1,267.40104,3.68524744
-30.269377,149.893386,9.1,267.43152,3.70810113
-30.269358,149.893386,9.1,267.43152,3.66167733
-30.26934,149.893386,9.1,267.40104,3.57062077
-30.269321,149.893386,9.1,267.40104,3.54960588
-30.269302,149.893385,9.1,267.34008,3.51575373
-30.269283,149.893384,9.1,267.21816,3.40623264
-30.269264,149.893384,9.1,267.1572,3.51254786
-30.269247,149.893384,9.1,267.27912,4.02127631
-30.269229,149.893384,9.1,267.34008,3.74720388
-30.269211,149.893384,9.1,267.37056,3.78833889
-30.269192,149.893384,9.1,267.37056,3.71772499
-30.269174,149.893384,9.1,267.37056,3.82947391
-30.269156,149.893383,9.1,267.37056,3.84318558
-30.269137,149.893383,9.1,267.43152,3.75975477
-30.269119,149.893383,9.1,267.43152,3.87060892
-30.269101,149.893383,9.1,267.462,3.82996361
-30.269082,149.893382,9.1,267.462,3.83770091
-30.269063,149.893382,9.1,267.49248,3.69898883
-30.269045,149.893381,9.1,267.462,3.84350388
-30.269027,149.893382,9.1,267.49248,3.95792665
-30.269008,149.893381,9.1,267.52296,3.83044122
-30.26899,149.893381,9.1,267.52296,3.89573066
-30.268971,149.89338,9.1,267.52296,3.91700824
-30.268954,149.89338,9.1,267.55344,4.0957449
-30.268935,149.89338,9.1,267.58392,3.87808584
-30.268916,149.89338,9.1,267.58392,4.01179016
-30.268898,149.89338,9.1,267.58392,4.09978971
-30.26888,149.893379,9.1,267.6144,3.97621745
-30.268861,149.893379,9.1,267.6144,4.10076912
-30.268843,149.893379,9.1,267.64488,4.17814212
-30.268825,149.893378,9.2,267.64488,4.18919895
-30.268806,149.893378,9.2,267.67536,4.09339531
-30.268788,149.893378,9.2,267.67536,4.16195252
-30.26877,149.893377,9.2,267.67536,4.28848666
-30.268751,149.893377,9.2,267.67536,4.09814289
-30.268732,149.893377,9.2,267.67536,4.21412184
-30.268714,149.893376,9.2,267.70584,4.21991843
-30.268695,149.893376,9.2,267.67536,4.16591233
-30.268677,149.893376,9.2,267.70584,4.21412184
-30.268659,149.893376,9.2,267.73632,4.25572522
-30.268641,149.893376,9.2,267.73632,4.20059646
-30.268622,149.893376,9.2,267.73632,4.24594195
-30.268604,149.893375,9.2,267.73632,4.18900328
-30.268586,149.893375,9.2,267.7668,4.13919553
-30.268567,149.893375,9.2,267.7668,4.20252866
-30.268549,149.893374,9.2,267.7668,4.18308742
-30.26853,149.893374,9.2,267.7668,4.27788435
-30.268512,149.893374,9.2,267.79728,4.48068976
-30.268494,149.893373,9.2,267.82776,4.29567964
-30.268475,149.893373,9.2,267.79728,4.372562
-30.268457,149.893373,9.2,267.82776,4.4318242
-30.268439,149.893373,9.2,267.79728,4.36483321
-30.268421,149.893372,9.2,267.85824,4.51883183
-30.268398,149.893372,9.2,267.82776,3.53789229
-30.26838,149.893372,9.2,267.85824,4.41135457
-30.268366,149.893372,9.2,267.88872,5.31112674
-30.268343,149.893372,9.2,267.88872,3.45644163
-30.268325,149.893371,9.2,267.9192,4.18919895
-30.268307,149.893371,9.2,267.88872,4.02660331
-30.268289,149.893371,9.2,267.9192,4.12202045
-30.26827,149.893371,9.2,267.88872,3.86816431
-30.268251,149.89337,9.2,267.9192,3.90110591
-30.268233,149.89337,9.2,267.9192,3.81415705
-30.268214,149.89337,9.2,267.9192,3.71754719
-30.268197,149.893369,9.2,267.94968,3.79930964
-30.268178,149.893369,9.2,267.94968,3.31233786
-30.26816,149.893369,9.2,267.94968,3.35957711
-30.268141,149.893368,9.2,267.94968,3.11059876
-30.268123,149.893368,9.2,267.94968,3.07746299
-30.268105,149.893368,9.2,267.98016,2.76497403
-30.268087,149.893368,9.2,268.01064,2.65990768
-30.268069,149.893367,9.2,268.01064,2.38711944
-30.26805,149.893367,9.2,268.01064,2.15246755
-30.268032,149.893367,9.2,268.01064,2.00552149
-30.268014,149.893367,9.2,268.01064,1.74995035
-30.267995,149.893366,9.2,268.04112,1.60565578
-30.267977,149.893366,9.2,268.01064,1.49423241
-30.26796,149.893366,9.2,268.04112,1.435048
-30.267941,149.893365,9.2,268.04112,1.15747806
-30.267923,149.893365,9.2,268.0716,1.14464334
-30.267905,149.893365,9.2,268.0716,1.11415001
-30.267886,149.893365,9.2,268.10208,1.02668843
-30.267868,149.893364,9.2,268.10208,1.00662755
-30.267847,149.893364,9.2,268.10208,0.95028966
-30.267827,149.893364,9.2,268.13256,0.97720312
-30.267807,149.893364,9.2,268.13256,0.98366397
-30.267787,149.893363,9.2,268.19352,1.00918432
-30.267767,149.893363,9.2,268.19352,1.01984471
-30.267747,149.893363,9.2,268.224,1.02517491
-30.267727,149.893362,9,268.224,1.02857179
-30.267708,149.893362,9,268.25448,1.00695557
-30.267687,149.893362,9,268.28496,0.93820061
-30.267667,149.893362,9,268.31544,0.92059422
-30.267647,149.893361,9,268.34592,0.90944947
-30.267628,149.893361,9,268.40688,0.85827159
-30.267607,149.893361,9,268.43736,0.81113448
-30.267587,149.89336,9,268.46784,0.79772961
-30.267567,149.89336,9,268.49832,0.75855539
-30.267548,149.89336,9,268.55928,0.7326627
-30.267527,149.89336,9,268.55928,0.65236951
-30.267507,149.893359,9,268.62024,0.63925208
-30.267488,149.893359,9,268.62024,0.61786362
-30.267467,149.893359,9,268.6812,0.58093591
-30.267447,149.893358,9,268.6812,0.56980687
-30.267428,149.893358,9,268.71168,0.57410137
-30.267407,149.893358,9,268.74216,0.54220685
-30.267387,149.893358,9,268.77264,0.53419394
-30.267367,149.893357,9,268.8336,0.51994877
-30.267348,149.893357,9,268.89456,0.52124759
-30.267327,149.893357,9,268.92504,0.47679777
-30.267307,149.893356,9,268.92504,0.46474873
-30.267287,149.893356,9,268.986,0.43052304
-30.267266,149.893355,9,268.95552,0.35749902
-30.267246,149.893355,9,268.95552,0.31511372
-30.267226,149.893355,9,268.92504,0.27110342
-30.267518,149.892986,9,268.34592,0.26897545
-30.267539,149.892986,9,268.31544,0.3272388
-30.267559,149.892986,9,268.28496,0.38024896
-30.26758,149.892987,9,268.28496,0.41197506
-30.2676,149.892987,9,268.28496,0.45614227
-30.267621,149.892988,9,268.25448,0.4960801
-30.267641,149.892988,9,268.25448,0.53340479
-30.267662,149.892988,9,268.224,0.55081331
-30.267683,149.892989,9,268.224,0.57199843
-30.267703,149.892989,9,268.19352,0.60417334
-30.267724,149.892989,9,268.19352,0.63359002
-30.267744,149.892989,9,268.13256,0.66015444
-30.267765,149.892989,9,268.13256,0.66958242
-30.267785,149.89299,9,268.13256,0.71191846
-30.267806,149.89299,9,268.13256,0.7367128
-30.267827,149.89299,9,268.10208,0.76941734
-30.267847,149.892991,9,268.0716,0.81461574
-30.267867,149.892991,9.1,268.0716,0.85461998
-30.267887,149.892991,9.1,268.04112,0.91573224
-30.267905,149.892991,9.1,268.04112,1.00778335
-30.267924,149.892992,9.1,268.01064,1.03737136
-30.267943,149.892992,9.1,268.01064,1.08895336
-30.267961,149.892992,9.1,268.01064,1.14898908
-30.26798,149.892992,9.1,267.98016,1.17492337
-30.267998,149.892993,9.1,267.98016,1.20740092
-30.268017,149.892993,9.1,267.94968,1.19881543
-30.268035,149.892993,9.1,267.94968,1.28756611
-30.268053,149.892993,9.1,267.9192,1.31534104
-30.26807,149.892993,9.1,267.9192,1.29701585
-30.268088,149.892994,9.1,267.9192,1.27717036
-30.268105,149.892994,9.1,267.9192,1.20131767
-30.268122,149.892994,9.1,267.88872,1.15432155
-30.26814,149.892994,9.1,267.88872,1.02896044
-30.268157,149.892994,9.1,267.9192,0.96919866
-30.268175,149.892994,9.1,267.82776,0.9142231
-30.268192,149.892995,9.1,267.82776,0.88571726
-30.268209,149.892995,9.1,267.85824,0.89133699
-30.268227,149.892996,9.1,267.85824,0.91174673
-30.268244,149.892996,9.1,267.82776,0.93265835
-30.268262,149.892996,9.1,267.79728,0.91855641
-30.268278,149.892996,9.1,267.79728,1.03234663
-30.268296,149.892997,9.1,267.79728,1.05471619
-30.268313,149.892997,9.1,267.79728,1.12394466
-30.268331,149.892997,9.1,267.73632,1.19520927
-30.268348,149.892998,9.1,267.73632,1.27054614
-30.268366,149.892998,9.1,267.73632,1.36013593
-30.268385,149.892998,9.1,267.70584,1.34983262
-30.268403,149.892998,9.1,267.70584,1.51880338
-30.268427,149.892999,9.1,267.67536,1.34981416
-30.268442,149.892999,9.1,267.64488,2.25882974
-30.268465,149.892999,9.1,267.64488,1.66543472
-30.26848,149.893,9.1,267.64488,2.78773772
-30.2685,149.893,9.1,267.58392,2.44646064
-30.268523,149.893,9.1,267.6144,2.23762722
-30.268541,149.893001,9.1,267.6144,3.09690401
-30.268559,149.893001,9.1,267.58392,3.36421833
-30.268576,149.893001,9.1,267.58392,3.5591581
-30.268594,149.893001,9.3,267.58392,3.7237801
-30.268612,149.893002,9.3,267.55344,3.81658795
-30.26863,149.893002,9.3,267.55344,3.93140232
-30.268648,149.893002,9.3,267.55344,4.02642111
-30.268666,149.893002,9.3,267.55344,4.13331724
-30.268684,149.893003,9.3,267.52296,4.23625426
-30.268702,149.893003,9.3,267.52296,4.31543658
-30.268719,149.893003,9.3,267.52296,4.47776035
-30.268737,149.893004,9.3,267.462,4.45971295
-30.268755,149.893004,9.3,267.43152,4.47776035
-30.268771,149.893004,9.3,267.40104,4.74003823
-30.268787,149.893004,9.3,267.40104,4.94759431
-30.268803,149.893004,9.3,267.462,5.15530103
-30.268819,149.893004,9.3,267.462,4.81266811
-30.268836,149.893004,9.3,267.49248,4.67720082
-30.268852,149.893004,9.3,267.462,4.68000984
-30.268869,149.893005,9.3,267.462,4.61259334
-30.268885,149.893005,9.3,267.43152,4.48633843
-30.268901,149.893006,9.3,267.40104,4.48645925
-30.268918,149.893006,9.3,267.43152,4.28528222
-30.268935,149.893006,9.3,267.37056,4.20702188
-30.268952,149.893006,9.3,267.34008,4.18824998
-30.268968,149.893007,9.3,267.34008,4.17112401
-30.268984,149.893007,9.3,267.34008,4.2204178
-30.269001,149.893007,9.3,267.34008,3.9257077
-30.269017,149.893007,9.1,267.3096,3.94602311
-30.269034,149.893008,9.1,267.3096,3.96454904
-30.26905,149.893008,9.1,267.3096,3.94057431
-30.269067,149.893008,9.1,267.3096,3.88584411
-30.269085,149.893008,9.1,267.27912,3.57091096
-30.269103,149.893009,9.1,267.24864,3.70385566
-30.26912,149.893009,9.1,267.24864,3.74806881
-30.269138,149.893009,9.1,267.27912,3.79027226
-30.269156,149.89301,9.1,267.24864,3.76548611
-30.269174,149.89301,9.1,267.21816,3.78135749
-30.269192,149.89301,9.1,267.21816,3.84453385
-30.26921,149.89301,9.1,267.21816,3.85659198
-30.269228,149.893011,9.1,267.18768,3.62898252
-30.269247,149.893011,9.1,267.18768,3.70616681
-30.269265,149.893011,9.1,267.1572,3.78334142
-30.269284,149.893011,9.1,267.1572,3.58557815
-30.269302,149.893012,9.1,267.09624,3.61456099
-30.269321,149.893012,9.1,267.09624,3.6279341
-30.269339,149.893012,9.1,267.12672,3.79127711
-30.269357,149.893013,9.1,267.09624,3.68142655
-30.269376,149.893013,9.1,267.12672,3.66861259
-30.269395,149.893013,9.1,267.06576,3.70446837
-30.269413,149.893013,9.1,267.06576,3.84350388
-30.269432,149.893013,9.1,267.06576,3.89186201
-30.26945,149.893014,9.1,267.06576,3.99401396
-30.269468,149.893014,9.1,267.06576,4.05081946
-30.269487,149.893014,9.1,267.06576,4.04854234
-30.269505,149.893014,9.1,267.06576,4.09690047
-30.269524,149.893014,9.1,267.06576,4.07688856
-30.269542,149.893015,9.1,267.06576,4.17814212
-30.26956,149.893015,9.1,267.09624,4.26824739
-30.269579,149.893015,9.1,267.09624,4.22843457
-30.269597,149.893016,9.1,267.06576,4.1685899
-30.269616,149.893016,9.1,267.06576,4.09322053
-30.269635,149.893017,9.1,267.03528,4.10745567
-30.269653,149.893017,9.1,267.06576,4.1546364
-30.269671,149.893017,9.1,267.09624,4.03500206
-30.26969,149.893018,9.1,267.06576,3.88374728
-30.269709,149.893018,9.1,267.09624,3.90153364
-30.269727,149.893018,9.1,267.03528,3.83383226
-30.269746,149.893018,9.1,267.03528,3.64305654
-30.269764,149.893018,9.1,267.0048,3.79421532
-30.269786,149.893018,9.1,266.97432,3.07258561
-30.269805,149.893019,9.1,266.94384,3.62332108
-30.26982,149.893019,9.1,266.97432,4.72835013
-30.269839,149.893019,9.1,266.91336,3.64407969
-30.269861,149.89302,9.1,266.8524,3.09332477
-30.269876,149.89302,9.1,266.8524,4.56735177
-30.269898,149.89302,9.1,266.82192,3.14327821
-30.269917,149.89302,9.1,266.79144,3.74447122
-30.269935,149.893021,9.1,266.79144,3.81062036
-30.269954,149.893021,9.1,266.76096,3.72900128
-30.269973,149.893021,9.1,266.76096,3.83770091
-30.269991,149.893022,9.1,266.73048,3.83576658
-30.270009,149.893022,9.1,266.76096,3.89607345
-30.270028,149.893022,9.1,266.7,3.79987411
-30.270046,149.893022,9.1,266.73048,3.84737253
-30.270065,149.893023,9.1,266.73048,3.85510983
-30.270083,149.893023,9.1,266.7,3.77885922
-30.270101,149.893023,9.1,266.73048,3.97656509
-30.270118,149.893023,9.1,266.76096,4.0700319
-30.270134,149.893024,9.1,266.79144,3.96192167
-30.270151,149.893024,9.1,266.8524,3.92531766
-30.270168,149.893024,9.1,266.88288,3.62487216
-30.270184,149.893024,9.1,266.94384,3.48287486
-30.2702,149.893025,9.1,267.06576,3.23640215
-30.270217,149.893025,9.1,267.06576,2.83056233
-30.270233,149.893025,9.1,267.1572,2.50817482
-30.27025,149.893025,9.1,267.1572,2.13298547
-30.270267,149.893025,9.1,267.18768,1.83604043
-30.270285,149.893025,9.1,267.1572,1.53320712
-30.270302,149.893025,9.1,267.06576,1.30629744
-30.270321,149.893025,9.1,266.97432,1.10476894
-30.270338,149.893026,9.1,266.91336,1.01806582
-30.270356,149.893026,9.1,266.82192,0.91038883
-30.270373,149.893027,9.1,266.76096,0.86942821
-30.27039,149.893027,9.1,266.73048,0.89292627
-30.270408,149.893027,9.1,266.7,0.90636945
-30.270425,149.893028,9.1,266.66952,1.06021925
-30.270442,149.893028,9.1,266.63904,1.20701883
-30.270459,149.893028,9.1,266.63904,1.42617264
-30.270477,149.893029,9.1,266.57808,1.64443421
-30.270494,149.893029,9.1,266.57808,1.90440749
-30.270511,149.893029,9.1,266.5476,2.21244963
-30.270528,149.893029,9.1,266.5476,2.53105109
-30.270545,149.89303,9.3,266.51712,2.70724361
-30.270562,149.89303,9.3,266.48664,2.91723513
-30.270579,149.89303,9.3,266.51712,3.15791034
-30.270596,149.89303,9.3,266.51712,3.13687022
-30.270613,149.893031,9.3,266.48664,3.33981275
-30.27063,149.893031,9.3,266.51712,3.33849793
-30.270648,149.893031,9.3,266.48664,3.26080098
-30.270665,149.893032,9.3,266.45616,3.2878084
-30.270682,149.893032,9.3,266.45616,3.25692729
-30.270699,149.893032,9.3,266.45616,3.22398745
-30.270716,149.893032,9.3,266.42568,3.19928256
-30.270734,149.893032,9.3,266.42568,3.14499683
-30.270751,149.893032,9.3,266.36472,3.14296518
-30.270769,149.893033,9.3,266.30376,3.14499683
-30.270787,149.893033,9.3,266.30376,2.9993274
-30.270806,149.893033,9.3,266.2428,3.04178892
-30.270824,149.893034,9.3,266.2428,3.11127141
-30.270843,149.893034,9.3,266.18184,3.18847418
-30.270861,149.893034,9.3,266.15136,3.27532729
-30.270879,149.893034,9.3,266.12088,3.35639019
-30.270898,149.893035,9.3,266.12088,3.46532915
-30.270916,149.893035,9.3,266.02944,3.38562368
-30.270935,149.893036,9.3,265.99896,3.51658593
-30.270953,149.893036,9.3,265.96848,3.53588662
-30.270972,149.893036,9.3,265.938,3.52623627
-30.27099,149.893036,9.3,265.90752,3.49728524
-30.271009,149.893037,9.2,265.87704,3.29761636
-30.271028,149.893037,9.2,265.84656,3.29823714
-30.271048,149.893037,9.2,265.7856,3.1490319
-30.271072,149.893038,9.2,265.69416,2.60103454
-30.271087,149.893038,9.2,265.69416,4.17830188
-30.27111,149.893038,9.2,265.66368,2.72671653
-30.27113,149.893038,9.2,265.6332,3.1975615
-30.271149,149.893038,9.2,265.57224,3.31785842
-30.271168,149.893038,9.2,265.54176,3.4174281
-30.271183,149.893039,9.2,265.57224,4.51892593
-30.271206,149.893039,9.2,265.6332,2.99845441
-30.271224,149.893039,9.2,265.69416,3.72720818
-30.271243,149.89304,9.2,265.75512,3.61483811
-30.271262,149.89304,9.2,265.72464,3.61856283
-30.271281,149.893041,9.2,265.7856,3.6018016
-30.271299,149.893041,9.2,265.7856,3.69436083
-30.271319,149.893041,9.2,265.81608,3.40975956
-30.271338,149.893041,9.2,265.84656,3.35834255
-30.271356,149.893042,9.2,265.90752,3.41226005
-30.271376,149.893042,9.2,265.938,3.13383965
-30.271395,149.893042,9.2,265.90752,3.04868109
-30.271414,149.893042,9.2,265.938,2.92762778
-30.271433,149.893042,9.2,265.96848,2.85399647
-30.271452,149.893043,9.2,265.99896,2.80144723
-30.271471,149.893043,9.2,266.02944,2.59834503
-30.27149,149.893043,9.3,266.05992,2.70981704
-30.271509,149.893044,9.3,266.05992,2.55768218
-30.271528,149.893044,9.3,266.05992,2.66210015
-30.271546,149.893044,9.3,266.0904,2.82755125
-30.271566,149.893044,9.3,266.12088,2.65506519
-30.271585,149.893045,9.3,266.0904,2.82022629
-30.271604,149.893045,9.3,266.12088,2.84254998
-30.271623,149.893045,9.3,266.12088,2.91654888
-30.271642,149.893045,9.3,266.12088,2.75568456
-30.271661,149.893046,9.3,266.21232,2.90634205
-30.271679,149.893046,9.3,266.27328,2.77157925
-30.271698,149.893046,9.3,266.33424,2.52257708
-30.271717,149.893046,9.3,266.3952,2.41644653
-30.271735,149.893046,9.3,266.48664,2.16739613
-30.271754,149.893047,9.3,266.60856,1.98218098
-30.271772,149.893047,9.3,266.7,1.76327302
-30.27179,149.893048,9.3,266.79144,1.68642922
-30.27181,149.893048,9.3,266.82192,1.40580848
-30.27183,149.893049,9.3,266.66952,1.3346317
-30.27185,149.893049,9.3,266.51712,1.29872206
-30.27187,149.893049,9.3,266.36472,1.41272185
-30.27189,149.893049,9.3,266.21232,1.54405529
-30.271909,149.89305,9.3,266.12088,1.79588336
-30.271928,149.89305,9.3,266.0904,2.10258393
-30.271947,149.89305,9.3,266.02944,2.33302989
-30.271965,149.89305,9.9,266.05992,2.69208766
-30.271984,149.89305,9.9,266.0904,2.82908457
-30.272001,149.89305,9.9,266.15136,3.19353569
-30.272021,149.89305,9.9,266.21232,3.20997816
-30.272039,149.89305,9.9,266.2428,3.48238724
-30.272058,149.89305,9.9,266.30376,3.68313578
-30.272076,149.893051,9.9,266.33424,3.74560193
-30.272095,149.893051,9.9,266.3952,3.8556929
-30.272114,149.893052,9.9,266.45616,3.73296252
-30.272133,149.893053,9.9,266.51712,3.73481052
-30.272152,149.893053,9.9,266.48664,3.63791003
-30.272171,149.893053,9.9,266.48664,3.64104645
-30.272191,149.893054,9.9,266.5476,3.62947445
-30.272209,149.893054,9.9,266.57808,3.65849491
-30.272229,149.893055,9.9,266.60856,3.47853234
-30.272248,149.893055,9.9,266.63904,3.43836032
-30.272267,149.893055,9.9,266.57808,3.42923031
-30.272286,149.893055,9.9,266.60856,3.48717835
-30.272305,149.893055,9.9,266.60856,3.51120237
-30.272325,149.893056,9.9,266.57808,3.49496636
-30.272344,149.893056,9.9,266.60856,3.54816239
-30.272363,149.893056,9.9,266.66952,3.60826751
-30.272382,149.893056,9.9,266.60856,3.49715756
-30.272402,149.893057,9.9,266.63904,3.50798467
-30.272421,149.893057,9.1,266.63904,3.64119213
-30.27244,149.893057,9.1,266.63904,3.60152903
-30.27246,149.893057,9.1,266.63904,3.53036815
-30.272483,149.893058,9.1,266.63904,3.06087597
-30.272499,149.893058,9.1,266.60856,4.41026113
-30.272518,149.893058,9.1,266.63904,3.73416846
-30.272542,149.893059,9.1,266.63904,3.15314136
-30.272561,149.893059,9.1,266.60856,3.85207018
-30.27258,149.893059,9.1,266.63904,3.91286325
-30.272596,149.893059,9.1,266.60856,4.90180726
-30.272619,149.89306,9.1,266.60856,3.36151221
-30.272638,149.89306,9.1,266.63904,4.15017597
-30.272654,149.89306,9.1,266.60856,5.12709923
-30.272677,149.89306,9.1,266.60856,3.49940469
-30.272696,149.893061,9.1,266.63904,4.25183069
-30.272716,149.893061,9.1,266.60856,4.24004052
-30.272731,149.893061,9.1,266.57808,5.50755098
-30.272755,149.893062,9.1,266.63904,3.59253469
-30.272774,149.893062,9.1,266.63904,4.40289227
-30.272793,149.893063,9.1,266.60856,4.43605213
-30.272813,149.893063,9.2,266.63904,4.36586672
-30.272833,149.893063,9.2,266.60856,4.44087085
-30.272852,149.893063,9.2,266.57808,4.46269331
-30.272871,149.893063,9.2,266.63904,4.71360672
-30.272891,149.893064,9.2,266.63904,4.52634216
-30.27291,149.893064,9.2,266.63904,4.55725731
-30.272929,149.893064,9.2,266.63904,4.69500612
-30.272949,149.893064,9.2,266.66952,4.60090223
-30.272969,149.893065,9.2,266.60856,4.54380859
-30.272988,149.893065,9.2,266.60856,4.7005932
-30.273007,149.893065,9.2,266.66952,4.58635393
-30.273027,149.893066,9.2,266.60856,4.52223987
-30.273046,149.893066,9.2,266.63904,4.60967019
-30.273066,149.893066,9.2,266.60856,4.53543485
-30.273085,149.893066,9.2,266.60856,4.58022718
-30.273105,149.893067,9.2,266.57808,4.4683181
-30.273124,149.893067,9.2,266.57808,4.68439976
-30.273143,149.893067,9.2,266.63904,4.52452362
-30.273163,149.893068,9.2,266.63904,4.60046925
-30.273182,149.893068,9.2,266.60856,4.57180562
-30.273201,149.893068,9.2,266.57808,4.70245556
-30.273221,149.893068,9.2,266.60856,4.55099816
-30.27324,149.893069,9.2,266.57808,4.60635785
-30.27326,149.893069,9.2,266.57808,4.64647394
-30.273279,149.893069,9.2,266.57808,4.5754427
-30.273299,149.893069,9.2,266.5476,4.55362024
-30.273318,149.89307,9.2,266.57808,4.59678887
-30.273337,149.89307,9.2,266.60856,4.74032351
-30.273357,149.89307,9.2,266.60856,4.37786999
-30.273377,149.89307,9.2,266.5476,4.40001718
-30.273396,149.893071,9.2,266.51712,4.36766411
-30.273415,149.893071,9.2,266.5476,4.44405329
-30.273435,149.893072,9.2,266.5476,4.32272929
-30.273454,149.893072,9.2,266.51712,4.4127701
-30.273474,149.893072,9.2,266.51712,4.30295797
-30.273494,149.893073,9.2,266.51712,4.38700748
-30.273513,149.893073,9.2,266.51712,4.32448439
-30.273533,149.893073,9.2,266.48664,4.31357316
-30.273552,149.893073,9.2,266.48664,4.36124485
-30.273571,149.893074,9.2,266.51712,4.36492522
-30.273591,149.893074,9.2,266.48664,4.3686056
-30.27361,149.893074,9.2,266.48664,4.41751468
-30.27363,149.893075,9.2,266.45616,4.20197343
-30.273649,149.893075,9.2,266.45616,4.33548222
-30.273668,149.893075,9.2,266.45616,4.367231
-30.273688,149.893075,9.2,266.42568,4.13090411
-30.273708,149.893076,9.2,266.45616,4.25451396
-30.273727,149.893076,9.2,266.42568,4.17172716
-30.273747,149.893076,9.2,266.3952,4.19930833
-30.273767,149.893076,9.2,266.36472,4.038514
-30.273786,149.893077,9.2,266.42568,4.16250458
-30.273806,149.893077,9.2,266.3952,4.05671518
-30.273825,149.893077,9.2,266.36472,4.09534855
-30.273844,149.893077,9.2,266.36472,4.14594289
-30.273864,149.893078,9.2,266.30376,4.06210736
-30.273883,149.893078,9.2,266.33424,4.26025894
-30.273903,149.893079,9.2,266.27328,4.011863
-30.273923,149.893079,9.2,266.27328,4.08625586
-30.273942,149.893079,9.2,266.2428,4.08989294
-30.273966,149.893079,9.2,266.21232,3.41582136
-30.273985,149.89308,9.2,266.21232,4.09716709
