"dataResourceUid","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","relationshipAccordingTo","subfamily","resourceRelationshipID","eventType","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","superfamily","identifierRole","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr15860","","2021-02-15T12:36:42","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 923101.1","s.n.","leg. ign.","","","","","","flowers","","","PRESENT","alcohol","in collection","","","","","","Cultivated voucher for D.L.Jones 15014 (CANB 602033). ORIGIN: Australia; Small hill, west side of Bundarra-Armidale Road, 20km west of Armidale, near Tea Tree Creek crossing. ANHspirit 6221.","","","","","","","","","","","","1998-10-02T00:00:00Z","","275","275","1998","10","2","","","","","","","","","","","","OCEANIA","","","","Australia","AU","Australian Capital Territory","","","CULTIVATED: Australian National Botanic Gardens, Canberra.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Clements, M.A.","2018-10-12","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51398803","Caladenia attenuata (Brinsley) D.L.Jones","Caladenia attenuata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","attenuata","","species","","(Brinsley) D.L.Jones","Duramana Fingers","ICN","","","","","","","","Caladenia attenuata","","","","","","","","","","","","","","","Published dataset","","e7a8aa63-970e-418c-9294-309a997b8829","","","","","","","","","","","PhysicalObject"
"dr15860","","2022-01-05T02:49:11","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 733252.1","7635","Clements, M.A.","","","","","","flowers","","","PRESENT","other","in collection","","","","","","Terrestrial herb to 25 cm; flowers mauve glands on outside of sepals and petals. Musk scent.","","","","","","","","","","","","1991-11-03T00:00:00Z","","307","307","1991","11","3","","Mountainous; slope above car park. S aspect. Decomposed granite. {Eucalyptus} forest; small clearing in forest (natural).","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Gibraltar Falls.","","","","","","","","","","","","-35.5","148.916667","EPSG:4326","2000.0","","","","35 30 S","148 55 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399048","Caladenia gracilis R.Br.","Caladenia gracilis","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","gracilis","","species","","R.Br.","Musky Caladenia","ICN","","","","","","","","Caladenia gracilis","","","","","","","","","","","","","","","Published dataset","","fffccfa7-5bcb-407b-9d77-6024dc77e706","","","","","","","","","","","PhysicalObject"
"dr15860","","2021-06-15T10:26:08","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 649400.2","14925","Jones, D.L.","","","","","","flowers|leaf","","","PRESENT","sheet","in collection","","","","","","Deciduous terrestrial orchid. Flower white internally, externally brown-green, honey scent.","","","","8b1cadc1-2185-4c2d-bd2a-41ce7318e261","","","","","","","","1996-10-15T00:00:00Z","","289","289","1996","10","15","","Gentle slope, NE aspect.  Grey-brown clay loam.  Open forest, regenerating grassy understorey.","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Gungahlin Hill, new area W of radio station.","","","","","","","","","","","","-35.216667","149.116667","EPSG:4326","1000.0","","","","35 13 S","149 7 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAH (28 February 2018), APC","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399285","Caladenia praecox Nicholls","Caladenia praecox","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","praecox","","species","","Nicholls","Early Hood-orchid","ICN","","","","","","","","Caladenia praecox","","","","","","","","","","","","","","","Published dataset","","b5ff9555-ccf2-4f5b-986e-0cf5abb560ef","","","","","","","","","","","PhysicalObject"
"dr15860","","2024-04-10T00:00","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CBG 9010385.2","6086","Jones, D.L.","","","","","","","","","PRESENT","alcohol","in collection","","","","","","ANHspirit 6298.","","","","2f061b2a-f004-4cc4-84f3-4ad692133aea","","","","","","","","1990-06-29T00:00:00Z","","180","180","1990","6","29","","Flat to gentle slope. Grey sandy loam. Open forest dominated by {Eucalyptus pilularis}. ","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","Jervis Bay Territory","","Summer Cloud Bay, vicinity of Black Lake.","","","","","","","","","","","","-35.166667","150.7","EPSG:4326","1000.0","","","","35 10 S","150 42 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAH (28 February 2018), APC","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399273","Caladenia picta (Nicholls) M.A.Clem. & D.L.Jones","Caladenia picta","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","picta","","species","","(Nicholls) M.A.Clem. & D.L.Jones","Painted Fingers","ICN","","","","","","","","Caladenia picta","","","","","","","","","","","","","","","Published dataset","","400690b5-aa6a-441d-be7c-cc9a1dcfbdc6","","","","","","","","","","","PhysicalObject"
"dr15860","","2024-04-10T00:00","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CBG 9010385.3","6086","Jones, D.L.","","","","","","","","","PRESENT","other","in collection","","","","","","ANHspirit 6298.","","","","7fd59ff3-7ab8-4210-9239-19cba3d0a7f9|82c55d2b-dd2f-494a-8065-5bf6fa8dd20b|9870629d-0f22-40d8-874a-908de706331f|400690b5-aa6a-441d-be7c-cc9a1dcfbdc6","","","","","","","","1990-06-29T00:00:00Z","","180","180","1990","6","29","","Flat to gentle slope. Grey sandy loam. Open forest dominated by {Eucalyptus pilularis}. ","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","Jervis Bay Territory","","Summer Cloud Bay, vicinity of Black Lake.","","","","","","","","","","","","-35.166667","150.7","EPSG:4326","1000.0","","","","35 10 S","150 42 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAH (28 February 2018), APC","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399273","Caladenia picta (Nicholls) M.A.Clem. & D.L.Jones","Caladenia picta","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","picta","","species","","(Nicholls) M.A.Clem. & D.L.Jones","Painted Fingers","ICN","","","","","","","","Caladenia picta","","","","","","","","","","","","","","","Published dataset","","2f061b2a-f004-4cc4-84f3-4ad692133aea","","","","","","","","","","","PhysicalObject"
"dr15860","","2022-01-05T02:49:12","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 669325.1","ORG2770b","Garratt, M.","","","","","","leaf","","","PRESENT","sheet","in collection","","","","","","","","","","","","","","","","","","1999-10-20T00:00:00Z","","293","293","1999","10","20","","Open woodland, {Eucalyptus rossi, Eucalyptus macrorhyncha}.","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Majura Firing Range, border fence near private property.","","","","","","","","","","","","-35.266667","149.233333","EPSG:4326","2000.0","","","","35 16 S","149 14 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51458816","Caladenia carnea R.Br.","Caladenia carnea","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","carnea","","species","","R.Br.","Pink Fingers","ICN","","","","","","","","Caladenia carnea","","","","","","","","","","","","","","","Published dataset","","7d845c08-3e95-435f-8822-08f653c6337d","","","","","","","","","","","PhysicalObject"
"dr15860","","2024-02-26T00:00","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CBG 9105443.1","145","Mallinson, D.","","","","","","","","","PRESENT","sheet","in collection","","","","","","Herb to 20 cm.","","","","4303bd05-7c9b-4848-84de-07a8a04464de","","","","","","","","1991-10-17T00:00:00Z","","290","290","1991","10","17","","Easterly slope. Dry sclerophyll forest dominated by {Eucalyptus rossii}. ","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Top of ridge between creeks running into Nature Trail and Rainforest Gully, c. 200 m W of Australian National Botanic Gardens fence.","","700.0","","","","","","","","","","-35.266667","149.1","EPSG:4326","1000.0","","","","35 16 S","149 6 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51458816","Caladenia carnea R.Br.","Caladenia carnea","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","carnea","","species","","R.Br.","Pink Fingers","ICN","","","","","","","","Caladenia carnea","","","","","","","","","","","","","","","Published dataset","","4817ff37-df2c-4481-89e3-f47bf8cb791c","","","","","","","","","","","PhysicalObject"
"dr15860","","2024-04-09T04:08:28","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 606918.2","17029","Jones, D.L.","","","","","","flowers","","","PRESENT","alcohol","in collection","","","","","","Deciduous terrestrial orchid. ANHspirit 15194.","","","","3bfb375b-6487-48f0-b01b-b93be4d43070","","","","","","","","1999-11-08T00:00:00Z","","312","312","1999","11","8","","Yellow gravelly loam. Slope with large granite boulders, {Eucalyptus bridgesiana} forest.","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Ca. 6 km S of Tharwa, towards Namadgi.","","","","","","","","","","","","-35.533333","149.083333","EPSG:4326","10000.0","","","","35 32 S","149 5 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aff.","","Orchadian 13(9): 400 (Oct. 2001)","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399402","Arachnorchis tentaculata (Schltdl.) D.L.Jones & M.A.Clem.","Caladenia tentaculata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","tentaculata","","species","","Schltdl.","Fringed Spider Orchid","ICN","","","","","","","","Caladenia tentaculata","","","","","","","","","","","","","","","Published dataset","","e9885f06-31ad-4347-b481-7d86940359d4","","","","","","","","","","","PhysicalObject"
"dr15860","","2021-05-14T00:00","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CBG 9219838.1","253","Broers, C.H.","","","","","","","","","PRESENT","alcohol","in collection","","","","","","Red calli. ANHspirit 4785.","","","","1d23e77d-4777-4f4d-a7ce-5e3fb030e7eb","","","","","","","","1991-11-02T00:00:00Z","","306","306","1991","11","2","","Slope, E aspect. Grey-brown clay loam. Tall open forest.","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Gibraltar Falls.","","1100.0","","","","","","","","","","-35.483333","148.933333","EPSG:4326","1000.0","","","","35 29 S","148 56 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Jones, D.L.","2008-04-21","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399207","Stegostyla moschata D.L.Jones","Caladenia moschata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","moschata","","species","","(D.L.Jones) G.N.Backh.","Musk Hood-orchid","ICN","","","","","","","","Caladenia moschata","","","","","","","","","","","","","","","Published dataset","","3ad3f554-2ece-4412-a982-4a8b631e9d04","","","","","","","","","","","PhysicalObject"
"dr15860","","2019-05-29T16:41:49","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 631183.1","17892","Jones, D.L.","","","","","","flowers|leaf","","","PRESENT","sheet","in collection","","","","","","Deciduous terrestrial orchid. Voucher for Bypass Study.","","","","3fb68c1d-8a14-4b82-8bcf-9df0a9be30d8","","","","","","","","2001-10-08T00:00:00Z","","281","281","2001","10","8","","Open forest dominated by {Eucalyptus rossii, Joycea pallida} groundcover.","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Western side of Black Mountain (stop 2).","","","","","","","","","","","","-35.264722","149.085556","EPSG:4326","1000.0","","","","35 15 53 S","149 5 8 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australian Orchid Name Index","2019-05-29","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399038","Caladenia fuscata (Rchb.f.) M.A.Clem. & D.L.Jones","Caladenia fuscata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","fuscata","","species","","(Rchb.f.) M.A.Clem. & D.L.Jones","Dusky Fingers","ICN","","","","","","","","Caladenia fuscata","","","","","","","","","","","","","","","Published dataset","","0ac9e73d-bcdf-477c-86a9-50aa09b00bbc","","","","","","","","","","","PhysicalObject"
"dr15860","","2024-04-03T01:34:02","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","Record is ACT sensitive in Australian Capital Territory. Generalised to 1km by ACT Government.","","","CANB 1001842.1","11708","Clements, M.A.","","","","","","flowers|leaf","","","PRESENT","other","in collection","","","","","","Deciduous terrestrial herb.  Side of track, [around] 15 plants with flowers.  Many non flowering plants.","","","","","","","","","","","","2010-11-07T00:00:00Z","","311","311","2010","11","7","","Hilly.  Clay loam - gravelly.  Eucalypt forests with dense understorey of shrubs and grasses.","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","","1044.0","","","","","","","","","","-35.66","148.96","EPSG:4326","1000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399205","Caladenia montana G.W.Carr","Caladenia montana","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","montana","","species","","G.W.Carr","Mountain Spider-orchid","ICN","","","[Determination on floral card.]","","","","","Caladenia montana","","","","","","","","","","","","","","","Published dataset","","fed1d0cd-b12b-4e8c-a008-d2409a3e2675","","","","","","","","","","","PhysicalObject"
"dr15860","","2017-05-09T11:59:52","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 619061.1","16220","Jones, D.L.","","","","","","flowers|leaf","","","PRESENT","sheet","in collection","","","","","","","","","","","","","","","","","","1998-11-30T00:00:00Z","","334","334","1998","11","30","","Tall Eucalyptus pauciflora forest.","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Brindabella Range, 16.5 km through locked gate at Ginini along Mt Franklin Road.","","","","","","","","","","","","-35.616667","148.783333","EPSG:4326","1000.0","","","","35 37 S","148 47 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Clements, M.A.","2016-12","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51398763","Caladenia alpina R.S.Rogers","Caladenia alpina","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","alpina","","species","","R.S.Rogers","Mountain Hood-orchid","ICN","","","Australian Orchid Name Index, as updated Dec 2016. ","","","","","Caladenia alpina","","","","","","","","","","","","","","","Published dataset","","ffc634a1-15c9-49b3-ba8e-e96b4f4e3c01","","","","","","","","","","","PhysicalObject"
"dr15860","","2024-02-26T00:23:51","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CBG 9105443.2","145","Mallinson, D.","","","","","","flowers|leaf","","","PRESENT","other","in collection","","","","","","Herb to 20 cm.","","","","4817ff37-df2c-4481-89e3-f47bf8cb791c","","","","","","","","1991-10-17T00:00:00Z","","290","290","1991","10","17","","Easterly slope. Dry sclerophyll forest dominated by {Eucalyptus rossii}. ","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Top of ridge between creeks running into Nature Trail and Rainforest Gully, c. 200 m W of Australian National Botanic Gardens fence.","","700.0","","","","","","","","","","-35.266667","149.1","EPSG:4326","1000.0","","","","35 16 S","149 6 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51458816","Caladenia carnea R.Br.","Caladenia carnea","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","carnea","","species","","R.Br.","Pink Fingers","ICN","","","","","","","","Caladenia carnea","","","","","","","","","","","","","","","Published dataset","","4303bd05-7c9b-4848-84de-07a8a04464de","","","","","","","","","","","PhysicalObject"
"dr15860","","2021-06-10T11:23:12","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CBG 9010238.1","DLJ5939","Branwhite, P.","","","","","","","","","PRESENT","sheet","in collection","","","","","","","","","","c7ec562e-2207-4fdf-9dfe-8448d85824b8","","","","","","","","1990-04-24T00:00:00Z","","114","114","1990","4","24","","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","South Coast","","Greenpatch.","","","","","","","","","","","","-35.133333","150.716667","EPSG:4326","1000.0","","","","35 8 S","150 43 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAH (28 February 2018), APC","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399273","Caladenia picta (Nicholls) M.A.Clem. & D.L.Jones","Caladenia picta","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","picta","","species","","(Nicholls) M.A.Clem. & D.L.Jones","Painted Fingers","ICN","","","","","","","","Caladenia picta","","","","","","","","","","","","","","","Published dataset","","a9e72988-267a-4eb6-bff3-c2c849d4566c","","","","","","","","","","","PhysicalObject"
"dr15860","","2017-05-16T12:11:52","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CBG 9105388.1","87","Rudd, R.J.","","","","","","","","","PRESENT","sheet","in collection","","","","","","10 cm high, with single leaf, erect herbaceous perennial. Common. Naturally occurring at Jervis Bay.","","","","b1ed89bd-f717-4b3e-bc76-35d28e9c72ab","","","","","","","","1991-08-28T00:00:00Z","","240","240","1991","8","28","","Plain, flat. Sand. Woodland, {Eucalyptus gummifera}, {E. sclerophylla}, {Banksia ericifolia}, {Hakea}, {Petrophile}, {Persoonia}, {Boronia}, {Xanthorrhoea}, Cyperaceae.","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","Jervis Bay Territory","","Australian National Botanic Gardens Annexe [Booderee Botanic Gardens], c. 20 m along Nature Trail from carpark.","","50.0","","","","","","","","","","-35.133333","150.666667","EPSG:4326","1000.0","","","","35 8 S","150 40 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aff.","","Clements, M.A.","2017-05","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51458816","Caladenia carnea R.Br.","Caladenia carnea","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","carnea","","species","","R.Br.","Pink Fingers","ICN","","","Australian Orchid Name Index, accessed May 2017. ","","","","","Caladenia carnea","","","","","","","","","","","","","","","Published dataset","","d509eb72-e0db-457f-930d-ac7dd1c1f721","","","","","","","","","","","PhysicalObject"
"dr15860","","2012-07-06T13:01:11","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 610495.2","DLJ14966","Jones, D.L.","","","","","","flowers|leaf","","","PRESENT","reference","in collection","","","","","","Deciduous terrestrial orchid.  Flower white internally, dusky green externally, labellum mid-lobe dark purple, lemon scent.","","","","554d92ef-ee76-41e8-904c-7975b68da829","","","","","","","","1996-11-08T00:00:00Z","","313","313","1996","11","8","","Gentle slope. Brown clay loam.  Open forest dominated by {Eucalyptus obliqua}, grassy understorey.","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Black Mountain.","","","","","","","","","","","","-35.266667","149.1","EPSG:4326","","","","","35 16 S","149 6 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Jones, D.L.","1996-11-08","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51398933","Caladenia cucullata Fitzg.","Caladenia cucullata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","cucullata","","species","","Fitzg.","Hood Orchid","ICN","","","","","","","","Caladenia cucullata","","","","","","","","","","","","","","","Published dataset","","e6ff9f77-1baf-4314-8dda-852986aafc02","","","","","","","","","","","PhysicalObject"
"dr15860","","2018-08-17T16:21:32","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 892376.1","11712","Clements, M.A.","","","","","","flowers|leaf","","","PRESENT","sheet","in collection","","","","","","Deciduous terrestrial herb. Herb.","","","","","","","","","","","","2010-11-10T00:00:00Z","","314","314","2010","11","10","","Mountain side; clay loam. Eucalypt forest with open understorey.","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Black Mountain, N side above style.","","","","","","","","","","","","-35.266667","149.1","EPSG:4326","900.0","","","","35 16 S","149 6 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Clements, M.A.","2018-08-15","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51458817","Caladenia ustulata (D.L.Jones) G.N.Backh. x Caladenia cucullata Fitzg.","Caladenia","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","genus","","R.Br.","Fairy Orchids","ICN","","","","","","","","","","","","","","","","","","","","","","","Published dataset","","77a5f733-bc9d-439a-981b-1db83bb0352c","","","","","","","","","","","PhysicalObject"
"dr15860","","2023-11-30T23:51:14","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 961634.1","920256","Branwhite, P.J.","","","","","","flowers|leaf","","","PRESENT","sheet","in collection","","","","","","","","","","067905f1-a8e7-44d5-81d2-39b91a268243","","","","","","","","1992-08-26T00:00:00Z","","239","239","1992","8","26","","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","South Coast","","Jervis Bay, Greenpatch.","","","","","","","","","","","","-35.138889","150.724167","EPSG:4326","750.0","","","","35 8 20 S","150 43 27 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399076","Caladenia hillmanii D.L.Jones","Caladenia hillmanii","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","hillmanii","","species","","D.L.Jones","Purple-heart Fingers","ICN","","","","","","","","Caladenia hillmanii","","","","","","","","","","","","","","","Published dataset","","db4359ca-cfd8-4bb9-9532-f65a1c26540a","","","","","","","","","","","PhysicalObject"
"dr15860","","2022-01-05T02:49:07","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 652767.1","19058","Jones, D.L.","","","","","","flowers|leaf","","","PRESENT","sheet","in collection","","","","","","","","","","","","","","","","","","2003-12-14T00:00:00Z","","348","348","2003","12","14","","Gravelly clay over shale on flat ground. Burnt open forest.","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Namadgi National Park, east side Boboyan road, 19 kilometres south of Glendale crossing.","","","","","","","","","","","","-35.833333","149.0","EPSG:4326","5000.0","","","","35 50 S","149 0 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAH (28 February 2018), APC","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399207","Caladenia moschata (D.L.Jones) G.N.Backh.","Caladenia moschata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","moschata","","species","","(D.L.Jones) G.N.Backh.","Musk Hood-orchid","ICN","","","","","","","","Caladenia moschata","","","","","","","","","","","","","","","Published dataset","","b7c1120d-0c5e-474a-b8bf-120018659a6b","","","","","","","","","","","PhysicalObject"
